FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_INDEX,DEST_INDEX,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE
2024-08-26 00:00:00,AA,2151.0,DFW,CAE,2024-08-26 19:11:00,2024-08-26 19:06:00,-5.0,14.0,2024-08-26 19:20:00,2024-08-26 22:17:00,5.0,2024-08-26 22:44:00,2024-08-26 22:22:00,-22.0,153.0,136.0,117.0,1.0,8,26,1,86,53,34.4,0.0,9.4,31.1,0.0,5.4,32.89595,-97.0372,33.93884,-81.11954
2024-11-16 00:00:00,UA,2249.0,DEN,PHX,2024-11-16 16:15:00,2024-11-16 16:11:00,-4.0,14.0,2024-11-16 16:25:00,2024-11-16 18:15:00,3.0,2024-11-16 18:16:00,2024-11-16 18:18:00,2.0,121.0,127.0,110.0,1.0,11,16,6,85,239,8.9,0.0,16.6,15.0,0.0,7.6,39.85841,-104.667,33.43417,-112.00806
2024-06-23 00:00:00,AA,543.0,MIA,PHL,2024-06-23 20:10:00,2024-06-23 20:04:00,-6.0,28.0,2024-06-23 20:32:00,2024-06-23 22:50:00,100.0,2024-06-23 23:04:00,2024-06-23 00:30:00,86.0,174.0,266.0,138.0,1.0,6,23,7,203,238,30.0,0.0,16.6,25.0,1.8,22.3,25.79325,-80.29056,39.87195,-75.24114
2024-09-02 00:00:00,MQ,3737.0,BOS,CMH,2024-09-02 11:45:00,2024-09-02 11:37:00,-8.0,11.0,2024-09-02 11:48:00,2024-09-02 13:37:00,11.0,2024-09-02 13:58:00,2024-09-02 13:48:00,-10.0,133.0,131.0,109.0,1.0,9,2,1,39,67,21.1,0.0,22.3,18.9,0.0,13.0,42.36435,-71.00518,39.99799,-82.89188
2024-07-04 00:00:00,AA,990.0,PHX,ELP,2024-07-04 19:00:00,2024-07-04 18:52:00,-8.0,11.0,2024-07-04 19:03:00,2024-07-04 20:58:00,4.0,2024-07-04 21:17:00,2024-07-04 21:02:00,-15.0,77.0,70.0,55.0,1.0,7,4,4,239,100,40.6,0.0,7.6,35.6,0.0,18.4,33.43417,-112.00806,31.80667,-106.37781
2024-02-06 00:00:00,WN,1702.0,SMF,PHX,2024-02-06 09:30:00,2024-02-06 09:29:00,-1.0,9.0,2024-02-06 09:38:00,2024-02-06 12:13:00,4.0,2024-02-06 12:25:00,2024-02-06 12:17:00,-8.0,115.0,108.0,95.0,1.0,2,6,2,287,239,10.6,0.0,0.0,16.1,0.0,5.4,38.69542,-121.59077,33.43417,-112.00806
2024-05-27 00:00:00,AA,2634.0,PHX,SBA,2024-05-27 20:24:00,2024-05-27 20:21:00,-3.0,15.0,2024-05-27 20:36:00,2024-05-27 21:45:00,2.0,2024-05-27 21:56:00,2024-05-27 21:47:00,-9.0,92.0,86.0,69.0,1.0,5,27,1,239,271,36.7,0.0,5.4,18.3,0.0,11.2,33.43417,-112.00806,34.42621,-119.84037
2024-04-08 00:00:00,NK,966.0,IAH,MCO,2024-04-08 21:10:00,2024-04-08 23:09:00,119.0,11.0,2024-04-08 23:20:00,2024-04-08 02:03:00,10.0,2024-04-08 00:34:00,2024-04-08 02:13:00,99.0,144.0,124.0,103.0,1.0,4,8,1,151,193,26.1,0.0,14.8,18.3,0.0,18.4,29.98047,-95.33972,28.42889,-81.31603
2024-12-02 00:00:00,NK,887.0,LAX,SJC,2024-12-02 06:40:00,2024-12-02 06:34:00,-6.0,9.0,2024-12-02 06:43:00,2024-12-02 07:31:00,11.0,2024-12-02 07:55:00,2024-12-02 07:42:00,-13.0,75.0,68.0,48.0,1.0,12,2,1,176,283,14.4,0.0,5.4,13.3,0.0,0.0,33.94254,-118.40807,37.36186,-121.92901
2024-09-07 00:00:00,WN,4663.0,ATL,LGA,2024-09-07 06:25:00,2024-09-07 06:24:00,-1.0,22.0,2024-09-07 06:46:00,2024-09-07 08:29:00,5.0,2024-09-07 08:35:00,2024-09-07 08:34:00,-1.0,130.0,130.0,103.0,1.0,9,7,6,20,182,20.0,0.0,5.4,20.6,0.0,0.0,33.64044,-84.42694,40.77724,-73.87261
2024-05-04 00:00:00,YX,4352.0,IND,DCA,2024-05-04 09:20:00,2024-05-04 09:14:00,-6.0,14.0,2024-05-04 09:28:00,2024-05-04 10:48:00,11.0,2024-05-04 11:00:00,2024-05-04 10:59:00,-1.0,100.0,105.0,80.0,1.0,5,4,6,157,84,16.7,0.0,7.6,12.2,0.3,7.6,39.71733,-86.29438,38.85208,-77.03772
2024-12-20 00:00:00,AA,2635.0,DFW,ONT,2024-12-20 12:35:00,2024-12-20 12:30:00,-5.0,13.0,2024-12-20 12:43:00,2024-12-20 13:16:00,6.0,2024-12-20 13:58:00,2024-12-20 13:22:00,-36.0,203.0,172.0,153.0,1.0,12,20,5,86,227,6.1,0.0,16.6,10.6,0.0,0.0,32.89595,-97.0372,34.056,-117.60119
2024-07-31 00:00:00,WN,3108.0,HOU,VPS,2024-07-31 15:40:00,2024-07-31 17:02:00,82.0,11.0,2024-07-31 17:13:00,2024-07-31 18:31:00,5.0,2024-07-31 17:20:00,2024-07-31 18:36:00,76.0,100.0,94.0,78.0,1.0,7,31,3,143,316,33.3,0.0,20.5,31.0,0.5,7.6,29.64542,-95.27889,30.48325,-86.5254
2024-08-13 00:00:00,WN,827.0,TPA,BDL,2024-08-13 11:15:00,2024-08-13 11:11:00,-4.0,13.0,2024-08-13 11:24:00,2024-08-13 13:48:00,7.0,2024-08-13 14:05:00,2024-08-13 13:55:00,-10.0,170.0,164.0,144.0,1.0,8,13,2,303,26,27.8,0.0,0.0,24.4,0.0,13.0,27.97547,-82.53325,41.93887,-72.68323
2024-05-27 00:00:00,AS,641.0,TUS,SEA,2024-05-27 16:24:00,2024-05-27 16:20:00,-4.0,18.0,2024-05-27 16:38:00,2024-05-27 19:15:00,9.0,2024-05-27 19:38:00,2024-05-27 19:24:00,-14.0,194.0,184.0,157.0,1.0,5,27,1,307,277,29.4,0.0,5.4,18.9,0.0,14.8,32.11608,-110.94103,47.44898,-122.30931
2024-08-04 00:00:00,AS,70.0,JNU,SIT,2024-08-04 21:49:00,2024-08-04 21:33:00,-16.0,21.0,2024-08-04 21:54:00,2024-08-04 22:14:00,5.0,2024-08-04 22:29:00,2024-08-04 22:19:00,-10.0,40.0,46.0,20.0,1.0,8,4,7,169,282,26.7,0.0,20.5,23.9,0.0,9.4,58.35496,-134.57628,57.04714,-135.3616
2024-05-29 00:00:00,9E,5140.0,ROC,LGA,2024-05-29 11:55:00,2024-05-29 11:51:00,-4.0,15.0,2024-05-29 12:06:00,2024-05-29 13:00:00,6.0,2024-05-29 13:20:00,2024-05-29 13:06:00,-14.0,85.0,75.0,54.0,1.0,5,29,3,263,182,15.0,0.0,13.0,20.0,0.0,9.4,43.11887,-77.67238,40.77724,-73.87261
2024-01-24 00:00:00,AA,2688.0,RDU,CLT,2024-01-24 13:31:00,2024-01-24 15:36:00,125.0,14.0,2024-01-24 15:50:00,2024-01-24 16:28:00,4.0,2024-01-24 14:41:00,2024-01-24 16:32:00,111.0,70.0,56.0,38.0,1.0,1,24,3,257,66,13.9,0.0,9.4,8.9,1.3,0.0,35.87764,-78.78747,35.21401,-80.94313
2024-06-10 00:00:00,DL,2479.0,SAT,DTW,2024-06-10 16:24:00,2024-06-10 16:16:00,-8.0,30.0,2024-06-10 16:46:00,2024-06-10 20:21:00,6.0,2024-06-10 20:37:00,2024-06-10 20:27:00,-10.0,193.0,191.0,155.0,1.0,6,10,1,269,93,25.6,0.0,18.4,20.0,0.0,13.0,29.53369,-98.46978,42.21206,-83.34884
2024-06-20 00:00:00,WN,2987.0,RDU,DAL,2024-06-20 14:20:00,2024-06-20 14:30:00,10.0,7.0,2024-06-20 14:37:00,2024-06-20 15:47:00,5.0,2024-06-20 16:00:00,2024-06-20 15:52:00,-8.0,160.0,142.0,130.0,1.0,6,20,4,257,81,26.7,0.0,5.4,30.6,0.0,7.6,35.87764,-78.78747,32.84711,-96.85177
2024-06-21 00:00:00,DL,307.0,ATL,SEA,2024-06-21 14:00:00,2024-06-21 13:59:00,-1.0,13.0,2024-06-21 14:12:00,2024-06-21 16:00:00,8.0,2024-06-21 16:20:00,2024-06-21 16:08:00,-12.0,320.0,309.0,288.0,1.0,6,21,5,20,277,26.1,0.0,0.0,20.6,0.0,13.0,33.64044,-84.42694,47.44898,-122.30931
2024-08-06 00:00:00,OO,4023.0,ATL,LFT,2024-08-06 15:24:00,2024-08-06 17:16:00,112.0,18.0,2024-08-06 17:34:00,2024-08-06 17:48:00,5.0,2024-08-06 16:12:00,2024-08-06 17:53:00,101.0,108.0,97.0,74.0,1.0,8,6,2,20,181,27.8,0.0,7.6,35.0,0.0,7.6,33.64044,-84.42694,30.20528,-91.98766
2024-10-19 00:00:00,OO,5841.0,DEN,OKC,2024-10-19 20:50:00,2024-10-19 22:25:00,95.0,15.0,2024-10-19 22:40:00,2024-10-19 00:52:00,5.0,2024-10-19 23:37:00,2024-10-19 00:57:00,80.0,107.0,92.0,72.0,1.0,10,19,6,85,224,17.2,0.0,25.9,19.4,0.0,11.2,39.85841,-104.667,35.39309,-97.60073
2024-12-15 00:00:00,OH,5490.0,DFW,JAN,2024-12-15 14:25:00,2024-12-15 14:18:00,-7.0,14.0,2024-12-15 14:32:00,2024-12-15 15:28:00,5.0,2024-12-15 15:51:00,2024-12-15 15:33:00,-18.0,86.0,75.0,56.0,1.0,12,15,7,86,164,13.9,0.0,0.0,20.6,0.0,18.4,32.89595,-97.0372,32.31117,-90.07589
2024-11-24 00:00:00,F9,1665.0,BWI,MIA,2024-11-24 11:47:00,2024-11-24 13:52:00,125.0,42.0,2024-11-24 14:34:00,2024-11-24 16:42:00,6.0,2024-11-24 14:41:00,2024-11-24 16:48:00,127.0,174.0,176.0,128.0,1.0,11,24,7,51,203,9.4,0.0,14.8,22.8,0.0,9.4,39.1754,-76.6682,25.79325,-80.29056
